,Cod_Loc,IdProvincia,IdDepartamento,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web
1068,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Teatro Municipal 1° De Mayo Y Museo Del Teatro,San Martín 2020,,S3000FRT,342.0,457 1884,,
1069,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Peniteciaria,San Jerónimo 1168,,S3000FPB,342.0,459 877,,
1070,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de julio 2464,,S3000FNB,342.0,452 0312,,
1071,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De Artes Visuales Sor Josefa Díaz Clucellas,San Martín 2068,,S3000FRT,342.0,457 1886,,
1072,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),,3000,342.0,457 3550,,
1073,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Ciencias Naturales Florentino Ameghino,Primera Junta 2859,,S3000CDI,342.0,457 3770,ameghino.santafe@gmail.com,www.unl.edu.ar/santafe/museocn.htm
1074,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de enero 1510,,S3000FHN,342.0,459 6142,,
1075,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico Provincial De Santa Fe Brig. Estanislao López,San Martín 1490,,S3000FRH,342.0,457 3529,muhistsf@ceride.gov.ar,
1076,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico San Francisco,Amenábar 2557,,3000,342.0,459 3303,,
1077,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Policial Alguacil Mayor Bernabé De Luján,San Jerónimo 1199,,S3000FPA,342.0,450 6600 INT. 2573,,
1078,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo López Claro,Piedras 7352,,S3004IVH,342.0,460 1575,lopez_claro@unl.edu.ar,
1079,82063170,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De La Ciudad,San Martín 2076 P.A.,,S3000FRT,342.0,599 870,,
1080,82035050,82,82035,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Rosa de Calchines,Museo Aníbal Bergallo,Primera Junta y Santa Fe,,3001,342.0,490 8022,,
1081,82063180,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Municipal De Artes Y Artesanías Enrique Estrada Bello,Libertad 1620,,S3016JEL,342.0,474 1588,,
1082,82063180,82,82063,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Histórico Y Archivo Municipal Andrés A. Roverano,Libertad 1620,,S3016JEL,342.0,474 1588,,
1083,82126160,82,82126,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sastre,Museo Histórico Municipal Dr. Rodolfo Doval Fermi,Sarmiento 1989,,S2440BCO,3406.0,480 173,,
1084,82091260,82,82091,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Suardi,Museo Histórico,Clemente de Zabaleta 698,,S2349AHN,3562.0,477 112,,
1085,82021360,82,82021,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sunchales,Museo Y Archivo Histórico Municipal Basilio María Donato,25 de mayo 0318,,S2322AFH,3493.0,423 962,museo@sunchales.gov.ar,
1086,82021380,82,82021,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tacural,Museo Histórico Rodolfo Brühl,Ex Estación del Ferrocarril,,2324,3493.0,492 240,,
1087,82077080,82,82077,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tostado,Museo Histórico Regional Historiador Manuel Hernández Galiano,Belgrano y Regimiento 6 de Caballería,,3060,3491.0,470 482,,
1088,82056140,82,82056,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Totoras,Museo De La Ciudad,San Lorenzo y Laprida,,2144,3476.0,461 777,,
1089,82042290,82,82042,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Venado Tuerto,Museo Regional Y Archivo Histórico Cayetano Alberto Silva,Maipú 966,,S2600IKT,3462.0,431 163,,
1090,82133170,82,82133,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Vera,Museo Ferroviario La Fraternidad De Vera,Allende Lezama y Buenos Aires,,3550,341.0,449 1095,,
1091,82028230,82,82028,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Constitución,Museo Municipal Histórico Y Regional Santiago Lischetti,Ing. Arturo Acevedo 650,,S2919BHN,3400.0,474 608,mvc-comp@satlink.com,
1092,82084310,82,82084,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Gobernador Gálvez,Museo Swift-Armour Argentina S.A.,Av. Gral. Perón S/N,,2124,341.0,410 7438,,
1093,82049230,82,82049,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Ocampo,Museo De Historia Y Ciencias Naturales Ángel Gregoret,Padre Ángel Tibaldo,,3580,3482.0,466 872,,
1094,82091280,82,82091,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Trinidad,Museo Y Archivo Histórico Comunal,Belgrano 150,,S2345ADD,3491.0,491 036,,
1095,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo César López Claro,Piedras 7352,,S3004IVH,342.0,460 1575,diversidad.cultural@santafeciudad.gov.ar,
1096,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo de Arte Contemporáneo de la Universidad Nacional del Litoral,Bv. Gálvez 1578,,S3000ACU,342.0,457 5103,mac@unl.edu.ar,www.unl.edu.ar/mac
1097,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo de cerámica regional Alfredo D' Auría / Taller de Cerámica Artesanal de la Guardia,Antonio de Petre y Ruta Nac. Nº 168,,S3002GVP,342.0,457 4167,amigosdeltallerlaguardia@yahoo.com.ar,amigosdeltallerlaguardia.blogspot.com.ar
1098,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Colegio Inmaculada,Gral. López 2545,,S3002GVP,342.0,4595411,diversidad.cultural@santafeciudad.gov.ar,
1099,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Juego y de la Lotería de Santa Fe,1º Junta 2724,,S3002GVP,342.0,4573773,museodelaloteria@loteriasantafe.gov.ar,
1100,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de julio 2464,,S3000FNB,342.0,452 0312,,
1101,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Puerto,Cabecera Dique I- Puerto,,S3002GVP,342.0,4554393 int. 110,museo@puertosfe.com,puertosfe.com/contenido/Museos.html
1102,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),,3000,342.0,457 3550,etnosfe@santafe.gov.ar,museojuandegaray.gob.ar/
1103,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Ferroviario Regional de Santa Fe,San Luis 2950,,S3000GBJ,342.0,4574136,museoferroviariosantafe@gmail.com,sites.google.com/site/ferrositio
1104,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Histórico de la Universidad Nacional del Litoral,9 de julio 2150,,S3002GVP,342.0,4571143 int. 115,museohistorico@unl.edu.ar,www.museohistoricounl.com.ar/index.html
1105,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Judío Hinenu,1 de mayo 2152,,S3000FJZ,342.0,455 8119,,
1106,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Malvinas Santa Fe,Pedro Vittori 4282,,S3002GVP,342.0,4563827,soberanianacional@hotmail.com,
1107,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Municipal de Artes Visuales Sor Josefa Díaz y Clucellas,San Martín 2068,,S3000FRT,342.0,457 1886,diversidad.cultural@santafeciudad.gov.ar,www.santafeciudad.gov.ar/blogs/agenda-sfc/lugar/museo-municipal-de-artes-visuales-sor-josefa-diaz-y-clucellas/
1108,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Pedagógico “Prof. Enrique Muzzio”,Junín 2850,,S3000FPB,342.0,459 877,,
1109,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Penitenciario de la Provincia de Santa Fe,San Jerónimo 1168,,S3000FHN,342.0,459 6142,museorosagalisteo@santafe.gov.ar,www.museorosagalisteo.gob.ar
1110,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de enero 1510,,S3000CDI,342.0,457 3770,ameghino@santafe-conicet.gov.ar,www.museoameghino.gob.ar
1111,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Academia Argentina de Fotografía,Rivadavia 3192,,S3002GVP,342.0,4555942,info@aafsantafe.com.ar,/aafsantafe.com.ar/
1112,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Academia de Arte del Litoral,San Juan 2373,,S3002GVP,,,academiadeartedellitoral@hotmail.com,www.academiadeartedellitoral.com/
1113,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Aguas Santafesinas S.a.-Planta Potabilizadora Santa Fe Ing. Marcial Candioti,Gobernador Candioti 1500,,S3002GVP,342.0,4504573,visitasguiadas-sfe@aguasdesantafe.com.ar,
1114,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Alianza Francesa de Santa Fe,Bv. Gálvez 2147,,S3002GVP,342.0,4558575,cultura.afsf@gmail.com,www.afsantafe.com.ar/web
1115,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Archivo General de la Provincia,Av. General López 2792,,S3002GVP,342.0,4506600 int. 1571,sipar@santafe.gob.ar,
1116,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Asociación Argentina de Cultura Inglesa de Santa Fe,Monseñor Zaspe 2790,,S3002GVP,342.0,4582288,principalsfe@culturalinglesa.org.ar,www.culturalinglesa.org.ar/
1117,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Asociación Cultural Israelita Argentina “I.l.Peretz”,Francia 2248,,S3002GVP,342.0,4564424,acisraeliaarg@gigared.com,
1118,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Casa De La Cultura China y Paseo por la Cultura China “Ni Hao”,Monseñor Zaspe 2721,,S3002GVP,,,casadelaculturachinasantafe@gmail.com,
1119,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Casa de la Cultura Indo-Afro-Americana “Mario Luis López”,Monseñor Zaspe 2721,,S3002GVP,,,indoafro@hotmail.com,
1120,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Casa de Catalunya de Santa Fe,Saavedra 1932,,S3002GVP,342.0,4121937,info@casalsantafe.org,www.casalsantafe.org
1121,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Centro Cultural Roma,San Jerónimo 2673,,S3002GVP,342.0,4563958,culturalroma@ceted.arnetbiz.com.ar,
1122,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Centro Experimental del Color,Bv. Gálvez 1150,,S3002GVP,342.0,4571609,diversidad.cultural@santafeciudad.gov.ar,
1123,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Centro Numismático Santa Fe,Cardenal Fasolino 266,,S3002GVP,,,cenusa1573@yahoo.com.ar,
1124,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Espacio de Arte Fundación Osde,Rivadavia 3238,,S3002GVP,342.0,4552929 int 221,ana.walker@osde.com.ar,
1125,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Instituto Superior de Fotografía Lux Capere,San Martín 3283,,S3002GVP,342.0,155980555,santafe@luxcapere.com.ar,www.luxcapere.com.ar/
1126,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,La Casa del Sur,San Jerónimo 1133,,S3002GVP,342.0,4581026,,
1127,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Logia Masónica Armonía Nº 99,9 de julio 2454,,S3002GVP,,,tempy22@gmail.com,logiaarmonia.com.ar/wp
1128,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Reserva Ecológica Ciudad Universitaria – UNL,Costanera Este,,S3002GVP,342.0,4977430,reservaecologica@unl.edu.ar,
1129,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Solcuer – Espacio Turístico Cultural,República de Siria 3530,,S3002GVP,342.0,4522170,espacioturisticocultural@hotmail.com,
1130,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Unión y Benevolencia Dante Alighieri,25 de mayo 2569,,S3002GVP,342.0,4556417,contacto@uybdantealighierisf.org.ar,www.uybdantealighierisf.org.ar/web
1131,82063170,82,82063,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Casa de Los Aldao,Monseñor Zaspe 2861,,3002,342.0,4593222,lajuntadehistoria@hotmail.com,Facebook.com/biancastella1/
1132,86049110,86,86049,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Capital,Museo De Ciencias Antropológicas Y Naturales Emilio Y Duncan Wagner,Avellaneda 355 b° centro,,G4200DBG,385.0,421 1380,info@wagnermuseo.gov.ar,www.wagnermuseo.gov.ar
1133,86049110,86,86049,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Capital,Museo Histórico De La Provincia Dr. Orestes Di Lullo,Urquiza 354,,G4200DHH,385.0,421 2893,,
1134,86049110,86,86049,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Capital,Museo Provincial De Bellas Artes Ramón Gómez Cornet,Belgrano (s) 1554,,G4200ABP,385.0,421 1839,artecornet@gmail.com,
1135,86028030,86,86028,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Icaño,Museo Integral Provincial De Icaño Nicolás De La Fuente,s/d,,5265,3832.0,448 0055,,
1136,86035090,86,86035,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,La Banda,Museo De La Ciudad Lázaro Criado,Av. Comandante Besares 222,,G4300DOP,385.0,427 7654,,
1137,86147130,86,86147,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Termas de Río Hondo,Museo Municipal Rincón De Atacama,Caseros 468,,G4220AIJ,,,,
1138,86147130,86,86147,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Termas de Río Hondo,Museo Bellas Artes Y Artesanías,Juan B. Alberdi y Juan D. Perón,,G4220ACS,,,,
1139,86147130,86,86147,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Termas de Río Hondo,Museo Histórico De La Ciudad,Juan B. Alberdi 245,,G4220ACC,3858.0,421 571,,
1140,86147130,86,86147,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Termas de Río Hondo,Museo Del Automóvil,"Ubicado a 6 km del centro de la ciudad, en el predio del autódromo, perilago del dique frontal.",,4220,,,,
1141,86049110,86,86049,Espacios de Exhibición Patrimonial,,Santiago del Estero,Santiago capital,Casa Argañaraz Alcorta,Pellegrini 189,,,,,,
1142,94007010,94,94007,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Grande,Comunidad Indígena Rafaela Ishton,Ameghino 715,,V9420CRC,2964.0,430 528,,
1143,94007010,94,94007,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Grande,Museo Fueguino De Arte,Av. Belgrano Nº 319,,V9420BBA,2964.0,425 823,,
1144,94007010,94,94007,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Grande,Museo Privado Astes,Av. Perito Moreno 1075,,V9420LCK,,,,
1145,94007010,94,94007,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Grande,Museo Municipal De La Ciudad De Río Grande,Alberdi 555,,V9420CBK,2964.0,430 647,museo@riogrande.gov.ar,
1146,94007010,94,94007,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Grande,Museo Monseñor José Fagnano,Ruta Nº 3 Km 2800 Colegio Agrotecnico Salesiano,,9420,2964.0,430 667 INT. 113,,
1147,94007010,94,94007,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Grande,Museo Escolar Akawahia Yoirka,Ibarra 64,,9420,2964.0,443 464,,
1148,94007020,94,94007,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Tolhuin,Museo Histórico Kami,Cabecera del Lago Fagnano,,9412,,,,
1149,94014020,94,94014,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ushuaia,Museo Antártico Usuahia José María Sobral,"Yaganes y Gobernador Paz, Base Naval Ushuaia, Planta Alta, Pabellón 4 del Ex Presidio",,V9410IHF,2901.0,437 481,,
1150,94014020,94,94014,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ushuaia,Museo De Arte Marino Ushuaia,"Yaganes y Gobernador Paz, Base Naval Ushuaia, Planta Alta, Pabellón 3 del Ex Presidio",,V9410IHF,2901.0,437 481,,
1151,94014020,94,94014,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ushuaia,Museo Maritimo De Ushuaia,"Yaganes y Gobernador Paz, Edificio Ex Presidio de Ushuaia",,V9410IHF,2901.0,437 481,,
1152,94014020,94,94014,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ushuaia,Museo Yámana,Rivadavia 56,,V9410DJB,2901.0,422 874,albajoa@yahoo.com.ar,
1153,94014020,94,94014,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ushuaia,Museo Acatushún De Aves Y Mamíferos Marinos Australes,Estancia Harberton,,9410,2901.0,422 742,rnp.goodall@gmail.com,
1154,94014020,94,94014,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ushuaia,Museo Del Presidio De Ushuaia,"Yaganes y Gobernador Paz, Base Naval Ushuaia, Pabellón 4 del Ex Presidio",,V9410IHF,2901.0,437 481,,
1155,94014020,94,94014,Espacios de Exhibición Patrimonial,Museos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ushuaia,Museo Del Fin Del Mundo,Avda. Maipú 175/ 181,,V9410BJC,2901.0,421 863,museo@tierradelfuego.org.ar,www.tierradelfuego.org.ar/museo
1156,90077010,90,90077,Espacios de Exhibición Patrimonial,Museos,Tucumán,Aguilares,Museo Arqueológico,Alberdi 1021,,T4152DVS,3865.0,481 460,,
1157,90098020,90,90098,Espacios de Exhibición Patrimonial,Museos,Tucumán,El Bañado,Museo Arqueológico Juan Bautista Ambrosetti De Las Ruinas De Quilmes,Ruta Provincial 307 (a 70 Km de Tafí del Valle),,T4141XAC,3892.0,421 075,,
1158,90098030,90,90098,Espacios de Exhibición Patrimonial,Museos,Tucumán,El Mollar,Menhires - Museo Arqueológico A Cielo Abierto,El Mollar,,,381.0,430 7678,,
1159,90077020,90,90077,Espacios de Exhibición Patrimonial,Museos,Tucumán,Los Sarmientos,Museo Raíces De Mi Pueblo,Alberdi 49,,4157,3865.0,494 004,,
1160,90007050,90,90007,Espacios de Exhibición Patrimonial,Museos,Tucumán,Ramada de Abajo,Museo Sanmartiniano De Tucumán,Solar Histórico de la Ramada de Abajo - Ruta 317 Km. 4,,T4119XAL,381.0,430 7678 INT. 260,,
1161,90084010,90,90084,Espacios de Exhibición Patrimonial,Museos,Tucumán,San Miguel de Tucumán,Instituto De Arqueología Y Museo,San Martín 1545,,T4000CWE,381.0,423 3962,,
1162,90084010,90,90084,Espacios de Exhibición Patrimonial,Museos,Tucumán,San Miguel de Tucumán,Museo Casa Padilla,25 de mayo 36,,T4000IIB,381.0,430 7678,,www.enteculturaltucuman.gov.ar
1163,90084010,90,90084,Espacios de Exhibición Patrimonial,Museos,Tucumán,San Miguel de Tucumán,Museo Miguel Lillo De Ciencias Naturales,Calle Miguel Lillo 251,,T4000JFE,381.0,423 4127,,
1164,90084010,90,90084,Espacios de Exhibición Patrimonial,Museos,Tucumán,San Miguel de Tucumán,Museo Iramain,Entre Ríos 27,,T4000IBA,381.0,421 1874,,www.tucumanescultura.gov.ar
1165,90084010,90,90084,Espacios de Exhibición Patrimonial,Museos,Tucumán,San Miguel de Tucumán,Museo De La Industria Azucarera - Casa Quinta Del Obispo Colombres,Parque 9 de Julio,,4000,,,,
1166,90084010,90,90084,Espacios de Exhibición Patrimonial,Museos,Tucumán,San Miguel de Tucumán,Museo De La Universidad Nacional De Tucumán Dr. Juan B. Terán,San Martín 1545,,T4000CWE,381.0,497 5503,,
1167,90084010,90,90084,Espacios de Exhibición Patrimonial,Museos,Tucumán,San Miguel de Tucumán,Museo-Archivo Elmira Paz Gallo,Av. Sarmiento 253,,T4000GTC,,,,
1168,90084010,90,90084,Espacios de Exhibición Patrimonial,Museos,Tucumán,San Miguel de Tucumán,Musema (Museo Histórico-Seminario Mayor Arquidiocesano),Av. Sarmiento 841,,T4000GTI,381.0,431 0714,,
1169,90084010,90,90084,Espacios de Exhibición Patrimonial,Museos,Tucumán,San Miguel de Tucumán,Museo Provincial De Bellas Artes Timoteo Navarro,9 de Julio 44 - 46,,T4000IHB,381.0,422 7300,,www.enteculturaltucuman.gov.ar
